language_code,language_name,local_name,iso639_1,iso639_2_t,iso639_2_b,scripts,script_codes,primary_script,primary_script_code,directionality,directionality_wikimedia,modern_language,is_official,n_scripts,in_iso639_1,in_iso639_2,in_wikimedia,is_group_iso639_2,sources,cldr_version,iso639_5_direct,iso639_5_family,family_name,subfamily_name,family_name_reconciled,coding_dh_date_added,coding_dh_date_last_seen,project_language_code,wikimedia_code,bcp47_tag,bcp47_source,bcp47_note,bcp47_is_project_code,service_code_candidates,google_nmt_code,google_nmt_supported,google_translation_llm_code,google_translation_llm_supported,family_name_reconciled_pre_review,family_name_reconciled_reviewed,family_review_source,family_review_notes,family_name_analysis,family_name_analysis_source
tr,Turkish,Türkçe,tr,tur,,Latn|Arab,Latn|Arab,Latn,Latn,ltr,ltr,True,True,2,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,trk,tut,Altaic languages,Turkic languages,Turkic,2026-04-22,2026-06-15,tr,tr,tr,iso639_1,,True,tur|tr,tr,True,tr,True,Turkic,Turkic,family_reconciliation_reviewed:iso_glottolog_pair,,Turkic,family_analysis_mapping_reviewed.csv
tru,Turoyo,,,,,Latn|Syrc,Latn|Syrc,Latn,Latn,ltr,,True,False,2,False,False,False,False,cldr,48.2.0,sem,afa,Afro-Asiatic languages,Semitic languages,Afro-Asiatic languages,2026-04-22,2026-06-15,tru,,tru,language_code,,True,tru,,False,,False,Afro-Asiatic languages,Afro-Asiatic languages,pre_review_reconciled,,Afro-Asiatic languages,family_analysis_mapping_reviewed.csv
trv,Taroko,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,map,map,Austronesian languages,Austronesian languages,Austronesian languages,2026-04-22,2026-06-15,trv,,trv,language_code,,True,trv,,False,,False,Austronesian languages,Austronesian languages,pre_review_reconciled,,Austronesian languages,family_analysis_mapping_reviewed.csv
trw,Torwali,,,,,Arab,Arab,Arab,Arab,rtl,,True,False,1,False,False,False,False,cldr,48.2.0,inc,ine,Indo-European languages,Indo-Aryan languages,Indo-European languages,2026-04-22,2026-06-15,trw,,trw,language_code,,True,trw,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
ts,Tsonga,Xitsonga,ts,tso,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,ts,ts,ts,iso639_1,,True,ts|tso,ts,True,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
tsd,Tsakonian,,,,,Grek,Grek,Grek,Grek,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,grk,ine,Indo-European languages,Greek languages,Indo-European languages,2026-04-22,2026-06-15,tsd,,tsd,language_code,,True,tsd,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
tsg,Tausug,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,map,map,Austronesian languages,Austronesian languages,Austronesian languages,2026-04-22,2026-06-15,tsg,,tsg,language_code,,True,tsg,,False,,False,Austronesian languages,Austronesian languages,pre_review_reconciled,,Austronesian languages,family_analysis_mapping_reviewed.csv
tsi,Tsimshian,,,tsi,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,nai,nai,North American Indian languages,North American Indian languages,Tsimshian,2026-04-22,2026-06-15,tsi,,tsi,iso639_2_t,,True,tsi,,False,,False,Tsimshian,Tsimshian,family_reconciliation_reviewed:iso_glottolog_pair,,Tsimshian,family_analysis_mapping_reviewed.csv
tsj,Tshangla,,,,,Tibt,Tibt,Tibt,Tibt,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,sit,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,2026-04-22,2026-06-15,tsj,,tsj,language_code,,True,tsj,,False,,False,Sino-Tibetan languages,Sino-Tibetan languages,pre_review_reconciled,,Sino-Tibetan languages,family_analysis_mapping_reviewed.csv
tt,Tatar,Tatarça,tt,tat,,Cyrl,Cyrl,Cyrl,Cyrl,ltr,ltr,True,False,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,trk,tut,Altaic languages,Turkic languages,Turkic,2026-04-22,2026-06-15,tt,tt,tt,iso639_1,,True,tt|tat,tt,True,,False,Turkic,Turkic,family_reconciliation_reviewed:iso_glottolog_pair,,Turkic,family_analysis_mapping_reviewed.csv
ttj,Tooro,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,ttj,,ttj,language_code,,True,ttj,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
ttm,Northern Tutchone,,,,,,,,,ltr,,True,True,0,False,False,False,False,cldr_v45,45,nai,nai,North American Indian languages,North American Indian languages,Athabaskan-Eyak-Tlingit,2026-04-22,2026-06-15,ttm,,ttm,language_code,,True,ttm,,False,,False,Athabaskan-Eyak-Tlingit,Athabaskan-Eyak-Tlingit,family_reconciliation_reviewed:iso_glottolog_pair,,Athabaskan-Eyak-Tlingit,family_analysis_mapping_reviewed.csv
tts,Northeastern Thai,,,,,Thai,Thai,Thai,Thai,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,tai,tai,Tai-Kadai languages,Tai-Kadai languages,Tai-Kadai languages,2026-04-22,2026-06-15,tts,,tts,language_code,,True,tts,,False,,False,Tai-Kadai languages,Tai-Kadai languages,pre_review_reconciled,,Tai-Kadai languages,family_analysis_mapping_reviewed.csv
ttt,Muslim Tat,,,,,Latn|Arab|Cyrl,Latn|Arab|Cyrl,Latn,Latn,ltr,,True,False,3,False,False,False,False,cldr,48.2.0,ira,ine,Indo-European languages,Iranian languages,Indo-European languages,2026-04-22,2026-06-15,ttt,,ttt,language_code,,True,ttt,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
tum,Tumbuka,chiTumbuka,,tum,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,False,True,True,False,cldr|iso639_2|wikimedia,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,tum,tum,tum,iso639_2_t,,True,tum,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
tvl,Tuvalu,,,tvl,,Latn,Latn,Latn,Latn,ltr,,True,True,1,False,True,False,False,cldr|iso639_2,48.2.0,map,map,Austronesian languages,Austronesian languages,Austronesian languages,2026-04-22,2026-06-15,tvl,,tvl,iso639_2_t,,True,tvl,,False,,False,Austronesian languages,Austronesian languages,pre_review_reconciled,,Austronesian languages,family_analysis_mapping_reviewed.csv
tw,Twi,Twi,tw,twi,,,,,,ltr,ltr,True,False,0,True,True,True,False,wikimedia_only|iso639_1|iso639_2,,nic,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Niger-Kordofanian languages,2026-04-22,2026-06-15,tw,tw,tw,iso639_1,,True,tw|twi,,False,,False,Niger-Kordofanian languages,Niger-Kordofanian languages,pre_review_reconciled,,Niger-Kordofanian languages,family_analysis_mapping_reviewed.csv
twq,Tasawaq,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,ssa,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Songhay,2026-04-22,2026-06-15,twq,,twq,language_code,,True,twq,,False,,False,Songhay,Songhay,family_reconciliation_reviewed:iso_glottolog_pair,,Songhay,family_analysis_mapping_reviewed.csv
ty,Tahitian,Reo Mā`ohi,ty,tah,,Latn,Latn,Latn,Latn,ltr,ltr,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,map,map,Austronesian languages,Austronesian languages,Austronesian languages,2026-04-22,2026-06-15,ty,ty,ty,iso639_1,,True,tah|ty,,False,,False,Austronesian languages,Austronesian languages,pre_review_reconciled,,Austronesian languages,family_analysis_mapping_reviewed.csv
tyv,Tuvinian,,,tyv,,Cyrl,Cyrl,Cyrl,Cyrl,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,trk,tut,Altaic languages,Turkic languages,Turkic,2026-04-22,2026-06-15,tyv,,tyv,iso639_2_t,,True,tyv,,False,,False,Turkic,Turkic,family_reconciliation_reviewed:iso_glottolog_pair,,Turkic,family_analysis_mapping_reviewed.csv
tzm,Central Atlas Tamazight,,,,,Latn|Tfng,Latn|Tfng,Latn,Latn,ltr,,True,True,2,False,False,False,False,cldr,48.2.0,ber,afa,Afro-Asiatic languages,Berber languages,Afro-Asiatic languages,2026-04-22,2026-06-15,tzm,,tzm,language_code,,True,tzm,,False,,False,Afro-Asiatic languages,Afro-Asiatic languages,pre_review_reconciled,,Afro-Asiatic languages,family_analysis_mapping_reviewed.csv
ude,Udihe,,,,,Cyrl,Cyrl,Cyrl,Cyrl,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,tut,tut,Altaic languages,Altaic languages,Tungusic,2026-04-22,2026-06-15,ude,,ude,language_code,,True,ude,,False,,False,Tungusic,Tungusic,family_reconciliation_reviewed:iso_glottolog_pair,,Tungusic,family_analysis_mapping_reviewed.csv
udm,Udmurt,Удмурт кыл,,udm,,Cyrl|Latn,Cyrl|Latn,Cyrl,Cyrl,ltr,ltr,True,False,2,False,True,True,False,cldr|iso639_2|wikimedia,48.2.0,fiu,urj,Uralic languages,Finno-Ugrian languages,Uralic languages,2026-04-22,2026-06-15,udm,udm,udm,iso639_2_t,,True,udm,,False,,False,Uralic languages,Uralic languages,pre_review_reconciled,,Uralic languages,family_analysis_mapping_reviewed.csv
ug,Uyghur,Uyƣurqə / ئۇيغۇرچە,ug,uig,,Arab|Cyrl|Latn,Arab|Cyrl|Latn,Arab,Arab,rtl,ltr,True,False,3,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,trk,tut,Altaic languages,Turkic languages,Turkic,2026-04-22,2026-06-15,ug,ug,ug,iso639_1,,True,ug|uig,ug,True,,False,Turkic,Turkic,family_reconciliation_reviewed:iso_glottolog_pair,,Turkic,family_analysis_mapping_reviewed.csv
uga,Ugaritic,,,uga,,Ugar,Ugar,Ugar,Ugar,ltr,,False,False,1,False,True,False,False,cldr|iso639_2,48.2.0,sem,afa,Afro-Asiatic languages,Semitic languages,Afro-Asiatic languages,2026-04-22,2026-06-15,uga,,uga,iso639_2_t,,True,uga,,False,,False,Afro-Asiatic languages,Afro-Asiatic languages,pre_review_reconciled,,Afro-Asiatic languages,family_analysis_mapping_reviewed.csv
uk,Ukrainian,Українська,uk,ukr,,Cyrl,Cyrl,Cyrl,Cyrl,ltr,ltr,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,sla,ine,Indo-European languages,Slavic languages,Indo-European languages,2026-04-22,2026-06-15,uk,uk,uk,iso639_1,,True,ukr|uk,uk,True,uk,True,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
uli,Ulithian,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,map,map,Austronesian languages,Austronesian languages,Austronesian languages,2026-04-22,2026-06-15,uli,,uli,language_code,,True,uli,,False,,False,Austronesian languages,Austronesian languages,pre_review_reconciled,,Austronesian languages,family_analysis_mapping_reviewed.csv
umb,Umbundu,,,umb,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,umb,,umb,iso639_2_t,,True,umb,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
unr,Mundari,,,,,Beng|Deva,Beng|Deva,Beng,Beng,ltr,,True,False,2,False,False,False,False,cldr,48.2.0,aav,aav,Austro-Asiatic languages,Austro-Asiatic languages,Austro-Asiatic languages,2026-04-22,2026-06-15,unr,,unr,language_code,,True,unr,,False,,False,Austro-Asiatic languages,Austro-Asiatic languages,family_reconciliation_reviewed:iso_glottolog_pair,,Austro-Asiatic languages,family_analysis_mapping_reviewed.csv
unx,Munda,,,,,Beng|Deva,Beng|Deva,Beng,Beng,ltr,,True,False,2,False,False,False,False,cldr,48.2.0,aav,aav,Austro-Asiatic languages,Austro-Asiatic languages,Austro-Asiatic languages,2026-04-22,2026-06-15,unx,,unx,language_code,,True,unx,,False,,False,Austro-Asiatic languages,Austro-Asiatic languages,family_reconciliation_reviewed:iso_glottolog_pair,,Austro-Asiatic languages,family_analysis_mapping_reviewed.csv
ur,Urdu,اردو,ur,urd,,Arab,Arab,Arab,Arab,rtl,rtl,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,inc,ine,Indo-European languages,Indo-Aryan languages,Indo-European languages,2026-04-22,2026-06-15,ur,ur,ur,iso639_1,,True,ur|urd,ur,True,ur,True,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
uz,Uzbek,Ўзбек,uz,uzb,,Latn|Cyrl|Arab,Latn|Cyrl|Arab,Latn,Latn,ltr,ltr,True,True,3,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,trk,tut,Altaic languages,Turkic languages,Altaic languages,2026-04-22,2026-06-15,uz,uz,uz,iso639_1,,True,uz|uzb,uz,True,uz,True,Altaic languages,Altaic languages,pre_review_reconciled,,Altaic languages,family_analysis_mapping_reviewed.csv
uz_AF,Uzbeki Afghanistan,اوزبیکی,,,,,,,,rtl,rtl,True,False,0,False,False,True,False,wikimedia_only,,trk,tut,Altaic languages,Turkic languages,Altaic languages,2026-04-22,2026-06-15,uz_AF,uz_AF,uz-AF,language_code,,True,uz-AF|uz_AF,,False,,False,Altaic languages,Altaic languages,pre_review_reconciled,,Altaic languages,family_analysis_mapping_reviewed.csv
vai,Vai,,,vai,,Vaii|Latn,Vaii|Latn,Vaii,Vaii,ltr,,True,False,2,False,True,False,False,cldr|iso639_2,48.2.0,nic,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Mande,2026-04-22,2026-06-15,vai,,vai,iso639_2_t,,True,vai,,False,,False,Mande,Mande,family_reconciliation_reviewed:iso_glottolog_pair,,Mande,family_analysis_mapping_reviewed.csv
ve,Venda,Tshivenḓa,ve,ven,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,ve,ve,ve,iso639_1,,True,ven|ve,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
vec,Venetian,Vèneto,,,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,False,False,True,False,cldr|wikimedia,48.2.0,roa,ine,Indo-European languages,Romance languages,Indo-European languages,2026-04-22,2026-06-15,vec,vec,vec,language_code,,True,vec,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
vep,Veps,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,fiu,urj,Uralic languages,Finno-Ugrian languages,Uralic languages,2026-04-22,2026-06-15,vep,,vep,language_code,,True,vep,,False,,False,Uralic languages,Uralic languages,pre_review_reconciled,,Uralic languages,family_analysis_mapping_reviewed.csv
vi,Vietnamese,Tiếng Việt,vi,vie,,Latn|Hani,Latn|Hani,Latn,Latn,ltr,ltr,True,True,2,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,mkh,aav,Austro-Asiatic languages,Mon-Khmer languages,Austro-Asiatic languages,2026-04-22,2026-06-15,vi,vi,vi,iso639_1,,True,vie|vi,vi,True,vi,True,Austro-Asiatic languages,Austro-Asiatic languages,family_reconciliation_reviewed:iso_glottolog_pair,,Austro-Asiatic languages,family_analysis_mapping_reviewed.csv
vic,Virgin Islands Creole English,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,crp,crp,Creoles and pidgins,Creoles and pidgins,Creoles and pidgins,2026-04-22,2026-06-15,vic,,vic,language_code,,True,vic,,False,,False,Creoles and pidgins,Creoles and pidgins,family_reconciliation_reviewed:iso_glottolog_pair,,Creoles and pidgins,family_analysis_mapping_reviewed.csv
vls,West Flemish,West-Vlaoms,,,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,False,False,True,False,cldr|wikimedia,48.2.0,gem,ine,Indo-European languages,Germanic languages,Indo-European languages,2026-04-22,2026-06-15,vls,vls,vls,language_code,,True,vls,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
vmf,Main-Franconian,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,gem,ine,Indo-European languages,Germanic languages,Indo-European languages,2026-04-22,2026-06-15,vmf,,vmf,language_code,,True,vmf,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
vmw,Makhuwa,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,vmw,,vmw,language_code,,True,vmw,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
vo,Volapük,Volapük,vo,vol,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,art,art,Artificial languages,Artificial languages,Artificial languages,2026-04-22,2026-06-15,vo,vo,vo,iso639_1,,True,vo|vol,,False,,False,Artificial languages,Artificial languages,pre_review_reconciled,,Artificial languages,family_analysis_mapping_reviewed.csv
vot,Votic,,,vot,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,fiu,urj,Uralic languages,Finno-Ugrian languages,Uralic languages,2026-04-22,2026-06-15,vot,,vot,iso639_2_t,,True,vot,,False,,False,Uralic languages,Uralic languages,pre_review_reconciled,,Uralic languages,family_analysis_mapping_reviewed.csv
vro,Võro,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,fiu,urj,Uralic languages,Finno-Ugrian languages,Uralic languages,2026-04-22,2026-06-15,vro,,vro,language_code,,True,vro,,False,,False,Uralic languages,Uralic languages,pre_review_reconciled,,Uralic languages,family_analysis_mapping_reviewed.csv
vun,Vunjo,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,vun,,vun,language_code,,True,vun,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
wa,Walloon,Walon,wa,wln,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,roa,ine,Indo-European languages,Romance languages,Indo-European languages,2026-04-22,2026-06-15,wa,wa,wa,iso639_1,,True,wln|wa,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
wae,Walser,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,gem,ine,Indo-European languages,Germanic languages,Indo-European languages,2026-04-22,2026-06-15,wae,,wae,language_code,,True,wae,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
wal,Wolaytta,Wolayttattuwa,,wal,,Ethi,Ethi,Ethi,Ethi,ltr,ltr,True,False,1,False,True,True,False,cldr|iso639_2|wikimedia,48.2.0,afa,afa,Afro-Asiatic languages,Afro-Asiatic languages,Afro-Asiatic languages,2026-04-22,2026-06-15,wal,wal,wal,iso639_2_t,,True,wal,,False,,False,Afro-Asiatic languages,Afro-Asiatic languages,family_reconciliation_reviewed:iso_glottolog_pair,,Afro-Asiatic languages,family_analysis_mapping_reviewed.csv
war,Waray,Winaray / Binisaya Lineyte-Samarnon,,war,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,False,True,True,False,cldr|iso639_2|wikimedia,48.2.0,map,map,Austronesian languages,Austronesian languages,Austronesian languages,2026-04-22,2026-06-15,war,war,war,iso639_2_t,,True,war,,False,,False,Austronesian languages,Austronesian languages,pre_review_reconciled,,Austronesian languages,family_analysis_mapping_reviewed.csv
was,Washo,,,was,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,,,Language isolate,Language isolate,Language isolate,2026-04-22,2026-06-15,was,,was,iso639_2_t,,True,was,,False,,False,Language isolate,Language isolate,pre_review_reconciled,,Language isolate,family_analysis_mapping_reviewed.csv
wbp,Warlpiri,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,aus,aus,Australian languages,Australian languages,Pama-Nyungan,2026-04-22,2026-06-15,wbp,,wbp,language_code,,True,wbp,,False,,False,Pama-Nyungan,Pama-Nyungan,family_reconciliation_reviewed:iso_glottolog_pair,,Pama-Nyungan,family_analysis_mapping_reviewed.csv
wbq,Waddar,,,,,Telu,Telu,Telu,Telu,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,inc,ine,Indo-European languages,Indo-Aryan languages,Dravidian,2026-04-22,2026-06-15,wbq,,wbq,language_code,,True,wbq,,False,,False,Dravidian,Dravidian,family_reconciliation_reviewed:iso_glottolog_pair,,Dravidian languages,family_analysis_mapping_reviewed.csv
wbr,Wagdi,,,,,Deva,Deva,Deva,Deva,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,inc,ine,Indo-European languages,Indo-Aryan languages,Indo-European languages,2026-04-22,2026-06-15,wbr,,wbr,language_code,,True,wbr,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
