n_variants_present,n_agree,agreement_rate,best_candidate,variant_translations,above_threshold,term_source,language_code,language_name,language_family,service,is_baseline
5,5,1.0,Дигитални хуманости,"{'minimal': 'Дигитални хуманости', 'comparative': 'Дигитални хуманости', 'expert_persona': 'Дигитални хуманости', 'contextual': 'Дигитални хуманости', 'native_rationale': 'Дигитални хуманости'}",True,Digital Humanities,mk,Macedonian,Slavic,EasyNMT,True
5,5,1.0,Дигитални хуманистички науки,"{'minimal': 'Дигитални хуманистички науки', 'comparative': 'Дигитални хуманистички науки', 'expert_persona': 'Дигитални хуманистички науки', 'contextual': 'Дигитални хуманистички науки', 'native_rationale': 'Дигитални хуманистички науки'}",True,Digital Humanities,mk,Macedonian,Slavic,Lingvanex,True
5,3,0.6,Дигитални хуманистички науки,"{'minimal': 'Дигитални хуманистички науки', 'comparative': 'Дигитални хуманистички науки', 'expert_persona': 'Дигитални хуманистички науки', 'contextual': 'Дигитални хуманистики', 'native_rationale': 'Дигитална хуманистика'}",False,Digital Humanities,mk,Macedonian,Slavic,OpenAI,False
5,5,1.0,Дигитални хуманистички науки,"{'minimal': 'Дигитални хуманистички науки', 'comparative': 'Дигитални хуманистички науки', 'expert_persona': 'Дигитални хуманистички науки', 'contextual': 'Дигитални хуманистички науки', 'native_rationale': 'Дигитални хуманистички науки'}",True,Digital Humanities,mk,Macedonian,Slavic,Claude,False
5,2,0.4,Дигитални хуманистики,"{'minimal': 'Дигитални хуманистики', 'comparative': 'Дигитални хуманистички науки', 'expert_persona': 'Дигитални хуманистики', 'contextual': 'Дигитална хуманистика', 'native_rationale': 'Дигитални хуманитарни науки'}",False,Digital Humanities,mk,Macedonian,Slavic,Gemini,False
1,1,1.0,Дигитални хуманистички студии,{'comparative': 'Дигитални хуманистички студии'},True,Digital Humanities,mk,Macedonian,Slavic,First Ollama,False
4,1,0.25,Дигитални Уметности,"{'minimal': 'Дигитални Уметности', 'comparative': 'Дигитални хуманистички студии', 'expert_persona': 'Дигитални Умствени науки', 'contextual': 'Дигитални уметности'}",False,Digital Humanities,mk,Macedonian,Slavic,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,ml,Malayalam,Dravidian,Wikipedia,True
5,5,1.0,ഡിജിറ്റൽ മാനവികത,"{'minimal': 'ഡിജിറ്റൽ മാനവികത', 'comparative': 'ഡിജിറ്റൽ മാനവികത', 'expert_persona': 'ഡിജിറ്റൽ മാനവികത', 'contextual': 'ഡിജിറ്റൽ മാനവികത', 'native_rationale': 'ഡിജിറ്റൽ മാനവികത'}",True,Digital Humanities,ml,Malayalam,Dravidian,Google Translate,True
5,5,1.0,മാനവരാശി,"{'minimal': 'മാനവരാശി', 'comparative': 'മാനവരാശി', 'expert_persona': 'മാനവരാശി', 'contextual': 'മാനവരാശി', 'native_rationale': 'മാനവരാശി'}",True,Digital Humanities,ml,Malayalam,Dravidian,EasyNMT,True
5,5,1.0,ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്,"{'minimal': 'ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്', 'comparative': 'ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്', 'expert_persona': 'ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്', 'contextual': 'ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്', 'native_rationale': 'ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്'}",True,Digital Humanities,ml,Malayalam,Dravidian,Lingvanex,True
5,2,0.4,ഡിജിറ്റൽ ഹ്യൂമാനിറ്റീസ്,"{'minimal': 'ഡിജിറ്റൽ ഹ്യൂമാനിറ്റീസ്', 'comparative': 'ഡിജിറ്റൽ മാനവിക വിദ്യകൾ', 'expert_persona': 'ഡിജിറ്റല് മാനവികവിദ്യകള്\u200d', 'contextual': 'ഡിജിറ്റൽ ഹ്യൂമാനിറ്റീസ്', 'native_rationale': 'ഡിജിറ്റൽ മാനവികശാസ്ത്രം'}",False,Digital Humanities,ml,Malayalam,Dravidian,OpenAI,False
5,4,0.8,ഡിജിറ്റൽ മാനവികശാസ്ത്രം,"{'minimal': 'ഡിജിറ്റൽ മാനവികശാസ്ത്രം', 'comparative': 'ഡിജിറ്റൽ മാനവിക വിദ്യകൾ', 'expert_persona': 'ഡിജിറ്റൽ മാനവികശാസ്ത്രം', 'contextual': 'ഡിജിറ്റൽ മാനവികശാസ്ത്രം', 'native_rationale': 'ഡിജിറ്റൽ മാനവികശാസ്ത്രം'}",True,Digital Humanities,ml,Malayalam,Dravidian,Claude,False
5,3,0.6,ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്,"{'minimal': 'ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്', 'comparative': 'ഡിജിറ്റൽ മാനവിക വിജ്ഞാനം', 'expert_persona': 'ഡിജിറ്റൽ മാനവികത', 'contextual': 'ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്', 'native_rationale': 'ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്'}",False,Digital Humanities,ml,Malayalam,Dravidian,Gemini,False
1,1,1.0,ഡിജിറ്റൽ മാനവികത,{'comparative': 'ഡിജിറ്റൽ മാനവികത'},True,Digital Humanities,ml,Malayalam,Dravidian,First Ollama,False
5,3,0.6,ഡിജിറ്റൽ മാനവികത,"{'minimal': 'ഡിജിറ്റൽ മാനവശാസ്ത്രം', 'comparative': 'ഡിജിറ്റൽ മാനവികത', 'expert_persona': 'ഡിജിറ്റൽ മാനവികത', 'contextual': 'ഡിജിറ്റൽ മാനവികത', 'native_rationale': 'ഡിജിറ്റൽ മാനുഷ്യവിഭാഗം'}",False,Digital Humanities,ml,Malayalam,Dravidian,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,mn,Mongolian,Mongolic,Wikipedia,True
5,5,1.0,Дижитал хүмүүнлэгийн ухаан,"{'minimal': 'Дижитал хүмүүнлэгийн ухаан', 'comparative': 'Дижитал хүмүүнлэгийн ухаан', 'expert_persona': 'Дижитал хүмүүнлэгийн ухаан', 'contextual': 'Дижитал хүмүүнлэгийн ухаан', 'native_rationale': 'Дижитал хүмүүнлэгийн ухаан'}",True,Digital Humanities,mn,Mongolian,Mongolic,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,mn,Mongolian,Mongolic,EasyNMT,True
5,5,1.0,Дижитал хүмүүнлэг,"{'minimal': 'Дижитал хүмүүнлэг', 'comparative': 'Дижитал хүмүүнлэг', 'expert_persona': 'Дижитал хүмүүнлэг', 'contextual': 'Дижитал хүмүүнлэг', 'native_rationale': 'Дижитал хүмүүнлэг'}",True,Digital Humanities,mn,Mongolian,Mongolic,Lingvanex,True
5,2,0.4,Цахим хүмүүнлэгийн ухаан,"{'minimal': 'Дижитал хүмүүнлэгийн ухаан', 'comparative': 'Дижитал хүмүүнлэг', 'expert_persona': 'Цахим хүмүүнлэгийн ухаан', 'contextual': 'Цахим хүмүүнлэгийн ухаан', 'native_rationale': 'Дижитал Хүмүүнлэгийн Ухаан'}",False,Digital Humanities,mn,Mongolian,Mongolic,OpenAI,False
5,5,1.0,Дижитал хүмүүнлэг ухаан,"{'minimal': 'Дижитал хүмүүнлэг ухаан', 'comparative': 'Дижитал хүмүүнлэг ухаан', 'expert_persona': 'Дижитал хүмүүнлэг ухаан', 'contextual': 'Дижитал хүмүүнлэг ухаан', 'native_rationale': 'Дижитал хүмүүнлэг ухаан'}",True,Digital Humanities,mn,Mongolian,Mongolic,Claude,False
5,3,0.6,Дижитал Хүмүүнлэг,"{'minimal': 'Дижитал Хүмүүнлэг', 'comparative': 'Дижитал хүмүүнлэгийн ухаан', 'expert_persona': 'Дижитал Хүмүүнлэг', 'contextual': 'Дижитал Хүмүүнлэг', 'native_rationale': 'Дижитал хүмүүнлэг'}",False,Digital Humanities,mn,Mongolian,Mongolic,Gemini,False
1,1,1.0,Дигитал хүмүүнлэгийн ухаан,{'comparative': 'Дигитал хүмүүнлэгийн ухаан'},True,Digital Humanities,mn,Mongolian,Mongolic,First Ollama,False
5,1,0.2,Öriin säs bolon ühïuragch,"{'minimal': 'Öriin säs bolon ühïuragch', 'comparative': 'Дигитал хүмүүнлэгийн ухаан', 'expert_persona': 'Шилэн Зохиол Технологи', 'contextual': 'Дигитал ойртсоновын уян', 'native_rationale': 'Дигитал Хүмүүснэгт'}",False,Digital Humanities,mn,Mongolian,Mongolic,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,mr,Marathi (Marāṭhī),Indo-Iranian,Wikipedia,True
5,5,1.0,डिजिटल मानविकी,"{'minimal': 'डिजिटल मानविकी', 'comparative': 'डिजिटल मानविकी', 'expert_persona': 'डिजिटल मानविकी', 'contextual': 'डिजिटल मानविकी', 'native_rationale': 'डिजिटल मानविकी'}",True,Digital Humanities,mr,Marathi (Marāṭhī),Indo-Iranian,Google Translate,True
5,5,1.0,मानवी क्षमता,"{'minimal': 'मानवी क्षमता', 'comparative': 'मानवी क्षमता', 'expert_persona': 'मानवी क्षमता', 'contextual': 'मानवी क्षमता', 'native_rationale': 'मानवी क्षमता'}",True,Digital Humanities,mr,Marathi (Marāṭhī),Indo-Iranian,EasyNMT,True
5,5,1.0,डिजिटल मानवता,"{'minimal': 'डिजिटल मानवता', 'comparative': 'डिजिटल मानवता', 'expert_persona': 'डिजिटल मानवता', 'contextual': 'डिजिटल मानवता', 'native_rationale': 'डिजिटल मानवता'}",True,Digital Humanities,mr,Marathi (Marāṭhī),Indo-Iranian,Lingvanex,True
5,5,1.0,डिजिटल मानविकी,"{'minimal': 'डिजिटल मानविकी', 'comparative': 'डिजिटल मानविकी', 'expert_persona': 'डिजिटल मानविकी', 'contextual': 'डिजिटल मानविकी', 'native_rationale': 'डिजिटल मानविकी'}",True,Digital Humanities,mr,Marathi (Marāṭhī),Indo-Iranian,OpenAI,False
5,3,0.6,डिजिटल मानविकी,"{'minimal': 'डिजिटल मानविकी', 'comparative': 'डिजिटल मानविकी', 'expert_persona': 'डिजिटल मानविकी', 'contextual': 'डिजिटल मानवशास्त्र', 'native_rationale': 'डिजिटल मानवशास्त्र'}",False,Digital Humanities,mr,Marathi (Marāṭhī),Indo-Iranian,Claude,False
5,5,1.0,डिजिटल मानविकी,"{'minimal': 'डिजिटल मानविकी', 'comparative': 'डिजिटल मानविकी', 'expert_persona': 'डिजिटल मानविकी', 'contextual': 'डिजिटल मानविकी', 'native_rationale': 'डिजिटल मानविकी'}",True,Digital Humanities,mr,Marathi (Marāṭhī),Indo-Iranian,Gemini,False
1,1,1.0,डिजिटल मानवशास्त्र,{'comparative': 'डिजिटल मानवशास्त्र'},True,Digital Humanities,mr,Marathi (Marāṭhī),Indo-Iranian,First Ollama,False
5,2,0.4,डिजिटल मानवविज्ञान,"{'minimal': 'डिजिटल मानवविज्ञान', 'comparative': 'डिजिटल मानवशास्त्र', 'expert_persona': 'डिजिटल मानवविज्ञान', 'contextual': 'डिजिटल मानवशास्त्र (ḍijitaal manavaśāstra)', 'native_rationale': 'संकृतिक डिजिटल शास्त्र'}",False,Digital Humanities,mr,Marathi (Marāṭhī),Indo-Iranian,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,kn,Kannada,Dravidian,Wikipedia,True
5,5,1.0,ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು,"{'minimal': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು', 'comparative': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು', 'expert_persona': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು', 'contextual': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು', 'native_rationale': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು'}",True,Digital Humanities,kn,Kannada,Dravidian,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,kn,Kannada,Dravidian,EasyNMT,True
5,5,1.0,ಡಿಜಿಟಲ್ ಹ್ಯುಮಾನಿಟೀಸ್,"{'minimal': 'ಡಿಜಿಟಲ್ ಹ್ಯುಮಾನಿಟೀಸ್', 'comparative': 'ಡಿಜಿಟಲ್ ಹ್ಯುಮಾನಿಟೀಸ್', 'expert_persona': 'ಡಿಜಿಟಲ್ ಹ್ಯುಮಾನಿಟೀಸ್', 'contextual': 'ಡಿಜಿಟಲ್ ಹ್ಯುಮಾನಿಟೀಸ್', 'native_rationale': 'ಡಿಜಿಟಲ್ ಹ್ಯುಮಾನಿಟೀಸ್'}",True,Digital Humanities,kn,Kannada,Dravidian,Lingvanex,True
5,2,0.4,ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ,"{'minimal': 'ಡಿಜಿಟಲ್ ಹ್ಯೂಮ್ಯಾನಿಟೀಸ್', 'comparative': 'ಡಿಜಿಟಲ್ ಮಾನವೀಕಗಳು', 'expert_persona': 'ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ', 'contextual': 'ಡಿಜಿಟಲ್ ಮಾನವ ಶಾಸ್ತ್ರಗಳು', 'native_rationale': 'ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ'}",False,Digital Humanities,kn,Kannada,Dravidian,OpenAI,False
5,2,0.4,ಡಿಜಿಟಲ್ ಮಾನವಿಕ,"{'minimal': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕ', 'comparative': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು', 'expert_persona': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕ ಶಾಸ್ತ್ರಗಳು', 'contextual': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕ ಶಾಸ್ತ್ರಗಳು', 'native_rationale': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕ'}",False,Digital Humanities,kn,Kannada,Dravidian,Claude,False
5,5,1.0,ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು,"{'minimal': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು', 'comparative': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು', 'expert_persona': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು', 'contextual': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು', 'native_rationale': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು'}",True,Digital Humanities,kn,Kannada,Dravidian,Gemini,False
1,1,1.0,ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು,{'comparative': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು'},True,Digital Humanities,kn,Kannada,Dravidian,First Ollama,False
5,4,0.8,ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ,"{'minimal': 'ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ', 'comparative': 'ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು', 'expert_persona': 'ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ', 'contextual': 'ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ', 'native_rationale': 'ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ'}",True,Digital Humanities,kn,Kannada,Dravidian,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,km,Khmer,Mainland SE Asian,Wikipedia,True
5,5,1.0,មនុស្សសាស្ត្រឌីជីថល,"{'minimal': 'មនុស្សសាស្ត្រឌីជីថល', 'comparative': 'មនុស្សសាស្ត្រឌីជីថល', 'expert_persona': 'មនុស្សសាស្ត្រឌីជីថល', 'contextual': 'មនុស្សសាស្ត្រឌីជីថល', 'native_rationale': 'មនុស្សសាស្ត្រឌីជីថល'}",True,Digital Humanities,km,Khmer,Mainland SE Asian,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,km,Khmer,Mainland SE Asian,EasyNMT,True
5,5,1.0,មនុស្សធម៌ឌីជីថល។,"{'minimal': 'មនុស្សធម៌ឌីជីថល។', 'comparative': 'មនុស្សធម៌ឌីជីថល។', 'expert_persona': 'មនុស្សធម៌ឌីជីថល។', 'contextual': 'មនុស្សធម៌ឌីជីថល។', 'native_rationale': 'មនុស្សធម៌ឌីជីថល។'}",True,Digital Humanities,km,Khmer,Mainland SE Asian,Lingvanex,True
